证据ID,候选ID,问题ID,采集轮次,来源阶段,POI名称,小红书帖子ID,标题,URL,帖子正文,命中名称,帖子类型候选,帖子类型审核,证据片段,证据审核状态,审核备注
EV-BDE32AA9AD5D8DF0,POICAND-545013E7BEFEAF60,GYTRAVEL-HV-20260916-0032,1,20260916_贵阳高价值POI精确补采,观山湖区祥粤楼餐饮店,5fd9cefe0000000001004a18,贵阳美食探店｜名媛拍照不要错过的粤菜餐厅,https://www.xiaohongshu.com/explore/5fd9cefe0000000001004a18?xsec_token_redacted=1&xsec_source=pc_dots,"🏡：祥粤楼粤菜海鲜茶点(美的店)
📍：贵阳市观山湖区观山东路希尔顿欢朋酒店三楼
营业时间：10:00-22:00
💰：人均/100个人（大众dp有套餐！）
最近新开的粤菜餐厅，我也是被小红书刷种草了～看起来太美了‼️于是我决定帮大家探路，我会把我最真实的想法告诉大家～

路线小tips:
1️⃣距地铁1号线阳关站B口步行910m

菜品小tips:
1️⃣蒸凤爪：凤爪处理得很干净，超浓郁汤汁浇在凤爪，一泯即脱骨，再配上小尖椒的微辣～我最喜欢也是最推荐的‼️必点
2️⃣特制菠萝包：一定要趁热吃，满满的粤菜风！服务员切开的时候就闻到浓郁的菠萝味，真的不要太香了～推荐‼️
3️⃣祥粤楼虾饺皇：咬开全是满满的虾肉，不要太满足‼️真的太舍得了吧～性价比太高了
4️⃣鲜虾腐皮卷：外酥里嫩，腐皮的酥脆配上Q弹的鲜虾，咬下一口～真的太安逸了‼️
5️⃣皮蛋瘦肉粥：我真的超爱皮蛋瘦肉粥，所以要求也很高，他家皮蛋真的超大块～配上瘦肉真的喜欢得不要不要的～太推荐了

拍照小tips:
1️⃣走廊出片率超高一定要去拍，名媛风又有着落了哈哈～

服务态度我觉得很细节的是服务员会很注意你杯子的茶，然后来帮你倒茶哦～粤菜真的很正宗哦～而且厨师团队都是专门从广州请来的！想吃正宗粤菜的一定要来，拍照也超级好看‼️推荐～冲

贵阳美食｜贵阳探店｜贵阳网红店打卡｜贵阳正宗粤菜｜贵阳周边｜贵阳性价比超高｜贵阳拍照｜名媛拍照",祥粤楼粤菜海鲜茶点（美的店,普通贴候选,,,待审核,候选普通贴：核实全文是否主要描述当前唯一POI；通过后证据内容保留完整正文。
EV-C78643B0323DF41D,POICAND-545013E7BEFEAF60,GYTRAVEL-HV-20260916-0032,1,20260916_贵阳高价值POI精确补采,观山湖区祥粤楼餐饮店,6598dc270000000013037b9e,贵阳美食｜祥粤楼粤菜海鲜茶点(美的店),https://www.xiaohongshu.com/explore/6598dc270000000013037b9e?xsec_token_redacted=1&xsec_source=pc_dots,"粤式茶点就是一段时间不吃会想念，吃了一顿就会觉得好腻再也不想吃了。

这家祥粤楼在欢朋酒店三楼，环境不错，但空调不是很足略冷，所以菜品上来没一会就冷掉。

吃不出来是不是预制菜，每道都蛮好吃但不惊艳。

比较推荐红米肠、蒜香蒸排骨、蔬菜油条。消费人均150左右#贵阳美食[话题]# #贵阳探店[话题]#",祥粤楼粤菜海鲜茶点（美的店,普通贴候选,,,待审核,候选普通贴：核实全文是否主要描述当前唯一POI；通过后证据内容保留完整正文。
EV-AD54CB88DB670BD2,POICAND-545013E7BEFEAF60,GYTRAVEL-HV-20260916-0032,1,20260916_贵阳高价值POI精确补采,观山湖区祥粤楼餐饮店,69c39ade00000000230201e7,祥粤楼入驻小红书！品鉴福利等你来,https://www.xiaohongshu.com/explore/69c39ade00000000230201e7?xsec_token_redacted=1&xsec_source=pc_dots,"贵阳的吃货朋友们看过来！
专注正统粤味的「祥粤楼」，今天正式入驻小红书啦

以后我们会在这里
✅ 分享粤式匠心菜品的创作故事
✅ 解锁门店限时福利与专属活动
✅ 不定期掉落宠粉惊喜与到店礼遇
贵阳爱吃粤菜、注重食材品质的宝子们，戳主页蹲更新，解锁更多小惊喜~

✨ 入驻首波宠粉福利 重磅上线 ✨
臻选安格斯贵州山地雪花牛肉
以匠心致风味，时光加年华

3.27-3.29 「会员」专属礼遇限时开启
👉 邀您带上家人朋友，0元品鉴高品质雪花牛肉
👉 到店即有伴手好礼倾情相赠
只为给贵阳的食客们，带来地道的粤式味蕾体验

📍我们在这里
地址：大唐东原财富广场 4 栋希尔顿酒店三楼
锁定 @观山湖区祥粤楼餐饮店 第一时间获取惊喜，我们在祥粤楼，静候各位贵宾莅临❤

#贵阳美食[话题]#  #贵阳粤菜[话题]#  #祥粤楼[话题]# #贵阳探店[话题]#  #春日美食大赏[话题]#  #周末去哪儿[话题]#  #贵阳吃喝玩乐[话题]#  #贵阳必打卡餐厅[话题]# #小红书中餐厅[话题]#  #开启味蕾之旅[话题]#",观山湖区祥粤楼餐饮店,普通贴候选,,,待审核,候选普通贴：核实全文是否主要描述当前唯一POI；通过后证据内容保留完整正文。
EV-56119DFA6313B53C,POICAND-2DF7814613BE1D55,GYTRAVEL-HV-20260916-0144,1,20260916_贵阳高价值POI精确补采,黔上黔(阿云朵仓店),6a65f2fd000000000301de2b,黔上黔（阿云朵仓店）,https://www.xiaohongshu.com/explore/6a65f2fd000000000301de2b?xsec_token_redacted=1&xsec_source=pc_dots,"外地人第一次吃贵州酸汤？选这锅不踩雷

作为外地人，来贵阳之前对""酸汤火锅""其实有点顾虑，担心会不会太酸或者味道奇怪。

汤底端上来就闻到浓郁的果香和花香，服务员说是用三种颜色的毛辣果现舂的，还加了山楂、酸木瓜和茉莉花。第一口喝下去，酸辣中带着清甜，完全不是传统酸汤那种单一的酸味，反而很开胃。

涮了一片牛肉，吸饱了汤汁后入口鲜嫩多汁，果香味渗透进肉里，层次感非常丰富。又涮了鱼片，鱼肉本身就很嫩，配上这锅酸汤简直是绝配。

环境是高级民族风装修，在阿云朵仓商圈里，停车很方便。作为外地人第一次尝试贵州酸汤，这锅野果酸汤真的让我彻底改观，原来酸汤可以这么清新自然。强烈推荐给和我一样对酸汤有顾虑的朋友！#贵阳美食 #阿云朵仓 #黔上黔 #第一次来贵阳 #野果酸汤火锅",黔上黔(阿云朵仓店,普通贴候选,,,待审核,候选普通贴：核实全文是否主要描述当前唯一POI；通过后证据内容保留完整正文。
EV-4FBD5B4A062D72F8,POICAND-2DF7814613BE1D55,GYTRAVEL-HV-20260916-0144,1,20260916_贵阳高价值POI精确补采,黔上黔(阿云朵仓店),6a913c81000000002c03d2af,阿云朵仓黔上黔｜腾讯音乐大赏,https://www.xiaohongshu.com/explore/6a913c81000000002c03d2af?xsec_token_redacted=1&xsec_source=pc_dots,"8月29-30日JUMP PARK腾讯视频音乐大赏来啦！🎵

黄子弘凡、单依纯、小鬼-王琳凯等超强阵容齐聚贵阳观山湖公园，除了抢票、准备应援物，还有一件事不能忘——音乐节前后吃什么！

今天给姐妹们安利一家离观山湖公园超近的宝藏餐厅：黔上黔（阿云朵仓店），看完音乐节来这里回血，或者赛前来这里补充能量，都超合适！#JUMPPARK[话题]# #贵阳美食[话题]# #阿云朵仓[话题]# #黔上黔[话题]# #音乐节攻略[话题]#",黔上黔(阿云朵仓店,普通贴候选,,,待审核,候选普通贴：核实全文是否主要描述当前唯一POI；通过后证据内容保留完整正文。
EV-658FA74A4D7ACBC7,POICAND-2DF7814613BE1D55,GYTRAVEL-HV-20260916-0144,1,20260916_贵阳高价值POI精确补采,黔上黔(阿云朵仓店),6aa3743d000000002902e745,📍黔上黔精品贵州菜（阿云朵仓店）,https://www.xiaohongshu.com/explore/6aa3743d000000002902e745?xsec_token_redacted=1&xsec_source=pc_dots,"下了班没有事，就喜欢去阿云朵仓逛一逛，吃了很多家，今天居然找到一家很拿得出手的黔菜馆，和朋友交谈了一下，觉得这家如果是带朋友或者家庭聚餐，这些都还蛮合适的。
我们点了几样菜，分量还不错蛮饿的，都没吃完，挨个说下感受：
🥢芹菜炒牛沫
锅气很足！牛肉碎炒得很香，搭配脆生生的芹菜，味道不重口，拿来拌饭直接光盘，下饭第一名。
🥢贵州米豆腐
地道贵州小吃。米豆腐很奇特，是绿色的，口感软滑，还有肉丸子跟着在一起，用米豆腐和肉丸子一起剁碎，在米饭里面也是下饭一绝。
🥢木姜子窖香石锅笋壳鱼
这个我最喜欢！用贵州特色木姜子调味，石锅上桌一直保温。鱼肉很嫩，几乎没有细刺，带着木姜子独特的清香，鲜辣入味，黔味很正。
店里还有不少贵州各地特色菜，像独山三酸、遵义渣辣椒系列，食材都是贵州本土的。摆盘做得精致，环境也舒服，下次一定再来试一试这些特色菜！

⏰营业时间：11:30-21:30

#贵阳美食[话题]# #贵阳美食攻略[话题]# #贵阳美食推荐[话题]# #阿云朵仓[话题]# #贵州菜[话题]# #黔菜[话题]# #观山湖美食[话题]# #金融城美食[话题]#",黔上黔精品贵州菜（阿云朵仓店,普通贴候选,,,待审核,候选普通贴：核实全文是否主要描述当前唯一POI；通过后证据内容保留完整正文。
EV-BEAAE0F4B87116E1,POICAND-2DF7814613BE1D55,GYTRAVEL-HV-20260916-0144,1,20260916_贵阳高价值POI精确补采,黔上黔(阿云朵仓店),6aa3ec7c000000001103678d,贵阳已回！黔上黔，体验精致黔菜的最佳选择,https://www.xiaohongshu.com/explore/6aa3ec7c000000001103678d?xsec_token_redacted=1&xsec_source=pc_dots,"在贵阳这几天偶然发现了一家开在阿朵云仓的新派精致黔菜
店内装修具有民族特色，在精致的环境内品尝地道黔菜，非常适合第一次来贵州想体验贵州本地菜的朋友打卡！
同时有私密包厢，也适合朋友聚会、商务宴请

🍽推荐菜品
野葱炒大黄牛
选用贵州山野间自然生长的野葱，自带独特清辛香气，搭配高原散养黄牛肉。大火快炒锁住肉汁，牛肉嫩滑不柴，野葱的山野鲜香融入肉香，锅气十足

遵义渣辣椒干烧罗氏虾
核心风味来自遵义特色渣辣椒，香辣醇厚。虾的鲜甜融合渣辣椒的香辣，鲜辣回甘，把黔北特色风味与海鲜巧妙融合，层次感丰富

啫喱玲珑毛辣果
毛辣果是贵州本土老品种小番茄，个头玲珑，果酸浓郁，是贵州酸汤灵魂原料。这道创意黔菜保留毛辣果原生天然酸香，果香清新柔和。入口Q弹嫩滑，自带山野的鲜活酸味

📍营业时间：11:30-21:30
📍地址：黔上黔精品贵州菜（阿云朵仓店）

#贵阳美食[话题]# #贵阳美食攻略[话题]# #观山湖美食[话题]# #贵州菜[话题]# #黔菜[话题]# #阿云朵仓[话题]# #商务宴请[话题]# #朋友聚会[话题]#",黔上黔精品贵州菜（阿云朵仓店,普通贴候选,,,待审核,候选普通贴：核实全文是否主要描述当前唯一POI；通过后证据内容保留完整正文。
EV-E622D1CFD147B244,POICAND-2DF7814613BE1D55,GYTRAVEL-HV-20260916-0144,1,20260916_贵阳高价值POI精确补采,黔上黔(阿云朵仓店),6aa69c1f000000000b0352f6,🆘阿云朵仓这家黔菜太绝了！精致又创意,https://www.xiaohongshu.com/explore/6aa69c1f000000000b0352f6?xsec_token_redacted=1&xsec_source=pc_dots,"在观山湖阿云朵仓挖到一家宝藏贵州创意菜馆——「黔上黔」！本来只是路过想吃个便饭，结果被创意味道和环境圈粉

🦐 遵义渣辣椒干烧罗氏虾
这个真的是MVP！🏆 第一次吃到用遵义特色“渣辣椒”做的虾，罗氏虾超大一只！！！！很新鲜，而且有虾黄还有虾籽，剥开壳肉还是弹牙的，裹满酱汁太满足了！

🎋 黔上家烧笋衣
在这个全是肉的菜单里，它是一股清流！笋衣超级嫩，咬下去还会爆汁的感觉～ 加了虾米，感觉把春天的味道都吃进嘴里了，解辣又解腻

🥩 芹菜炒牛沫
千万别小看这道菜！牛肉沫炒得超级干香，芹菜粒增加了清脆的口感，好像还加了茴香。拌米饭吃简直是碳水炸弹💣！

🥔 老奶奶洋芋粑粑
贵州人的本命土豆！外皮炸得酥酥脆脆，里面绵密得像冰淇淋一样。创意的加了柚子粒和紫甘蓝还有薯片

✨ 环境&服务
店里装修很精致很安静，服务也很好，拍照很出片📸。就在阿云朵仓，吃完还能顺便逛逛～

📍 指路： 黔上黔精品贵州菜（阿云朵仓店）

#贵阳美食[话题]# #贵阳美食攻略[话题]# #贵阳美食推荐[话题]# #阿云朵仓[话题]# #贵州菜[话题]# #黔菜[话题]# #观山湖美食[话题]# #黔上黔[话题]# #金融城美食[话题]# #商务宴请[话题]#",黔上黔精品贵州菜（阿云朵仓店,普通贴候选,,,待审核,候选普通贴：核实全文是否主要描述当前唯一POI；通过后证据内容保留完整正文。
EV-C195E42B3C150D8D,POICAND-2DF7814613BE1D55,GYTRAVEL-HV-20260916-0144,1,20260916_贵阳高价值POI精确补采,黔上黔(阿云朵仓店),6aa8e51b000000002902c2a7,贵阳 | 适合接待朋友的精致黔菜餐厅🍽️,https://www.xiaohongshu.com/explore/6aa8e51b000000002902c2a7?xsec_token_redacted=1&xsec_source=pc_dots,"📍：黔上黔精品贵州菜（阿云朵仓店）
[向右R]：他们家环境非常棒，里面的装修结合了贵州少数民族风格和西式餐厅，既高级又很有特色，很适合接待外地朋友或者约会🫧
🌟雷公山盐菜米豆腐：翠绿的手工米豆腐方块搭配盐菜，浓汤里卧着猪肉丸子。米豆腐软嫩滑口，吸满咸香酸鲜的汤汁，肉丸扎实入味，一口解锁黔地独特风味。
🦆木姜子酱香脆皮烤小刀鸭：外皮烤得油亮酥脆咬下去咔嚓爆汁，鸭肉嫩而不柴，裹着独特木姜子酱香，带着贵州山野清冽香气，搭配贵州辣椒蘸料，香而不腻，很有记忆点。
🥢海蜇水豆豉拌折耳根：在贵州一定要试试折耳根呀，灵魂凉拌菜！鲜嫩折耳根搭配脆爽海蜇，浇上发酵水豆豉，越嚼越香。
🍆刺梨冰川茄子：茄子裹薄浆炸至外酥里嫩，内里软润。淋上贵州特色刺梨酱汁，酸甜清新，解腻又特别，一口吃出山野鲜果和炸物的碰撞感。
#贵阳美食推荐[话题]##阿云朵仓[话题]##贵州菜[话题]##黔菜[话题]##观山湖美食[话题]##黔上黔[话题]##金融城美食[话题]##商务宴请[话题]##聚餐[话题]##观山湖漂亮饭[话题]##贵州菜漂亮饭[话题]#",黔上黔精品贵州菜（阿云朵仓店,普通贴候选,,,待审核,候选普通贴：核实全文是否主要描述当前唯一POI；通过后证据内容保留完整正文。
EV-268C95F590FD1597,POICAND-2DF7814613BE1D55,GYTRAVEL-HV-20260916-0144,1,20260916_贵阳高价值POI精确补采,黔上黔(阿云朵仓店),6aa9181300000000110307c9,观山湖宝藏黔菜🥢氛围感拉满的地道贵州菜,https://www.xiaohongshu.com/explore/6aa9181300000000110307c9?xsec_token_redacted=1&xsec_source=pc_dots,"📍黔上黔精品贵州菜（阿云朵仓店）

来贵阳招待远道而来的朋友，想找味道地道、环境有格调的黔菜馆，这家可以直接列入清单✅

店内满满贵州民族氛围感，蜡染纹样、银饰摆件随处可见，不是喧闹的市井馆子，雅致大气。家庭小聚、朋友小酌、商务小宴请都适配，拍照也很出片。

🥢海蜇水豆豉拌折耳根
贵州人餐桌上的灵魂凉菜✨
脆嫩折耳根搭配海蜇，淋上发酵水豆豉，越嚼越香，爱折耳根的一定要冲。

🦆木姜子酱香脆皮烤鸭
烤鸭外皮烤得焦脆，裹上灵魂木姜子酱汁。
木姜子独有的清辛香气，中和鸭肉油腻，是很有贵州特色的吃法，外地朋友吃了都觉得新奇。

🍆刺梨冰川茄子
外酥内里软绵的茄子，淋上刺梨秘制酸甜酱汁。
果香清爽解腻，甜酸适口，不嗜辣的朋友也会很喜欢。

整体菜品兼顾本地风味与精致改良，食材都是贵州本土特色，口味不踩雷。来贵阳招待宾客，选这家完全不会出错。

🥘雷公山盐菜米豆腐
翠绿的米豆腐浸在浓汤里，搭配扎实的猪肉丸子。
米豆腐软嫩吸满汤汁，盐菜的咸香融入其中，一口就是贵州山野风味。

#贵阳美食[话题]##贵阳美食攻略[话题]##贵阳美食推荐[话题]##阿云朵仓[话题]#＃贵州菜#黔菜[话题]#＃观山湖美食#黔上黔[话题]##金融城美食[话题]##商务宴请[话题]##家庭聚会[话题]##聚餐[话题]##观山湖漂亮饭[话题]##贵州菜漂亮饭[话题]#",黔上黔精品贵州菜（阿云朵仓店,普通贴候选,,,待审核,候选普通贴：核实全文是否主要描述当前唯一POI；通过后证据内容保留完整正文。
EV-DDE870F869AAC30B,POICAND-2DF7814613BE1D55,GYTRAVEL-HV-20260916-0144,1,20260916_贵阳高价值POI精确补采,黔上黔(阿云朵仓店),6aaa751f000000002700b9d1,来贵阳感受黔菜，可以来这家试试,https://www.xiaohongshu.com/explore/6aaa751f000000002700b9d1?xsec_token_redacted=1&xsec_source=pc_dots,"跟家人到阿云朵仓的黔上黔吃饭🥢
本来没有抱很高期待，一餐下来整体感受挺好。
✅独山三酸烧桂鱼
采用独山本地虾酸、盐酸、臭酸调制酱汁，鱼肉软嫩，旁边的锅巴裹上汤汁，酸香浓郁很有特色。
✅肉丸汤很推荐
米豆腐口感顺滑，搭配手工肉丸，汤底清爽解腻，搭配上贵阳的酸菜豆米熬汤🫕吃完口味偏重的菜品来一碗刚刚好。
收尾安排一份特色甜品，小米渣铺底冰淇淋顶🔝铺上坚果🌰口感软糯，带着淡淡的奶香，甜度适中。
菜品在传统黔菜之上做了调整，摆盘用心，店内环境大方。
家庭小聚、招待外地朋友或者正式聚餐都挺合适。
📍黔上黔精品贵州菜（阿云朵仓店）
#贵阳美食[话题]# #观山湖美食[话题]# #阿云朵仓[话题]# #黔菜[话题]# #贵阳聚餐好去处[话题]#",黔上黔精品贵州菜（阿云朵仓店,普通贴候选,,,待审核,候选普通贴：核实全文是否主要描述当前唯一POI；通过后证据内容保留完整正文。
