候选ID,问题ID,采集轮次,来源阶段,行政区,POI业务类型,POI名称,外文/地图名,POI细分类型,地理位置描述,游客需求场景,AI证据强度,POI细分类型证据,地理位置描述证据,游客需求场景证据,字段证据审核状态,名称直接命中帖子数（非热度）,证据帖子ID,证据标题,证据URL,固定实体初筛,分店消歧状态,审核结论,合并主候选ID,审核备注,原始回答行
POICAND-6FBF387759D0E17D,GYTRAVEL-S4-F011,1,20260914_贵阳特色热门美食体验_六区一市,南明区,餐饮美食,聚香私房菜,聚香私房菜,黔菜私房菜,具体地址未确认（N53仅称南明区）,游客吃宫爆板筋,弱（N53）,,,,,1,69468a8a000000000d03ea07,在贵阳读四年大学刚毕业，嘴巴很挑吃了无数美食但是念念不忘南明区一个小馆子叫聚香私,https://www.xiaohongshu.com/explore/69468a8a000000000d03ea07?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,聚香私房菜｜聚香私房菜｜餐饮美食｜黔菜私房菜｜南明区｜具体地址未确认（N53仅称南明区）｜游客吃宫爆板筋｜弱（N53）
POICAND-389E25A490C0F35D,GYTRAVEL-S4-F018,1,20260914_贵阳特色热门美食体验_六区一市,南明区,餐饮美食,胡子哥酸汤牛肉,胡子哥厨房,酸汤牛肉火锅,护国路总店,游客尝老牌酸汤牛肉,中,,,,,3,"696618a8000000001a026801
6a748227000000002500b74a
6aa75ee900000000270163f2","不藏了！我终于在贵阳找到了我爱的那口酸汤！
贵阳人最爱吃的十家酸汤牛肉火锅
贵阳游记－吃","https://www.xiaohongshu.com/explore/696618a8000000001a026801?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a748227000000002500b74a?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6aa75ee900000000270163f2?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,胡子哥酸汤牛肉｜胡子哥厨房｜餐饮美食｜酸汤牛肉火锅｜南明区｜护国路总店｜游客尝老牌酸汤牛肉｜中
POICAND-477AED33674A5477,GYTRAVEL-S4-F002,1,20260914_贵阳特色热门美食体验_六区一市,南明区,餐饮美食,胡子哥酸汤牛肉（护国路总店）,未确认,酸汤牛肉火锅,护国路亨特城市广场商圈,落地首站、游客单点鲜切牛肉,强（N20/N26 游客到店，含排队、蘸水、打包酸汤细节）,,,,,1,6a748227000000002500b74a,贵阳人最爱吃的十家酸汤牛肉火锅,https://www.xiaohongshu.com/explore/6a748227000000002500b74a?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,胡子哥酸汤牛肉（护国路总店）｜未确认｜餐饮美食｜酸汤牛肉火锅｜南明区｜护国路亨特城市广场商圈｜落地首站、游客单点鲜切牛肉｜强（N20/N26 游客到店，含排队、蘸水、打包酸汤细节）
POICAND-FD667F29EE17DB5F,GYTRAVEL-S4-F011,1,20260914_贵阳特色热门美食体验_六区一市,南明区,餐饮美食,胡子哥酸汤牛肉（护国路总店）,胡子哥酸汤牛肉,酸汤牛肉火锅,护国路亨特城市广场,游客吃酸汤牛肉,弱（N50）,,,,,1,6a748227000000002500b74a,贵阳人最爱吃的十家酸汤牛肉火锅,https://www.xiaohongshu.com/explore/6a748227000000002500b74a?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,胡子哥酸汤牛肉（护国路总店）｜胡子哥酸汤牛肉｜餐饮美食｜酸汤牛肉火锅｜南明区｜护国路亨特城市广场｜游客吃酸汤牛肉｜弱（N50）
POICAND-7E98724D35BDC10D,GYTRAVEL-S4-F015,1,20260914_贵阳特色热门美食体验_六区一市,南明区,餐饮美食,胡子哥酸汤牛肉火锅（护国路总店）,Hu Zi Ge,酸汤牛肉火锅,护国路亨特城市广场商圈,游客吃鲜切牛肉、红酸汤,"中（N47/N56/N59，N17记""胡子哥厨房""）",,,,,1,6a9eb3dd00000000290123ea,贵阳美食日记｜首站胡子哥酸汤牛肉火锅🍲,https://www.xiaohongshu.com/explore/6a9eb3dd00000000290123ea?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,"胡子哥酸汤牛肉火锅（护国路总店）｜Hu Zi Ge｜餐饮美食｜酸汤牛肉火锅｜南明区｜护国路亨特城市广场商圈｜游客吃鲜切牛肉、红酸汤｜中（N47/N56/N59，N17记""胡子哥厨房""）"
POICAND-0C890BE269B92885,GYTRAVEL-S4-F005,1,20260914_贵阳特色热门美食体验_六区一市,南明区,餐饮美食,胡记红烧牛肉粉（瑞金南路）,胡记红烧牛肉粉,牛肉粉馆,瑞金南路,游客品尝、红烧牛肉、细粉无酸粉,弱-中,,,,,0,,,,通过候选,待Google阶段消歧,待审核,,未在本题完整来源帖中直接命中名称；不得进入正式表，需人工找证据或补采。,胡记红烧牛肉粉（瑞金南路）｜胡记红烧牛肉粉｜餐饮美食｜牛肉粉馆｜南明区｜瑞金南路｜游客品尝、红烧牛肉、细粉无酸粉｜弱-中
POICAND-5B256DEA4D172AA6,GYTRAVEL-S4-F006,1,20260914_贵阳特色热门美食体验_六区一市,南明区,餐饮美食,舌榻烙锅王,花果园店等4家,烙锅,花果园白宫附近（地铁松花路站）,地铁出行游客,中，约2篇（N2/N11）,,,,,1,6aa3b8b5000000000f03a800,贵阳烙锅推荐｜地铁1号线直达的舌榻烙锅王，4家分店3家近地铁,https://www.xiaohongshu.com/explore/6aa3b8b5000000000f03a800?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,舌榻烙锅王｜花果园店等4家｜餐饮美食｜烙锅｜南明区｜花果园白宫附近（地铁松花路站）｜地铁出行游客｜中，约2篇（N2/N11）
POICAND-887F195A171A42ED,GYTRAVEL-S4-F018,1,20260914_贵阳特色热门美食体验_六区一市,南明区,餐饮美食,舌榻烙锅王,舌榻·烙锅王,烙锅,花果园白宫旁,游客打卡白宫后吃烙锅,中,,,,,1,69be0b3b000000001d01cec4,不开玩笑…在贵阳不排队吃到了舌榻烙锅王❗️,https://www.xiaohongshu.com/explore/69be0b3b000000001d01cec4?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,舌榻烙锅王｜舌榻·烙锅王｜餐饮美食｜烙锅｜南明区｜花果园白宫旁｜游客打卡白宫后吃烙锅｜中
POICAND-DD503AD9CB18AA53,GYTRAVEL-S4-F006,1,20260914_贵阳特色热门美食体验_六区一市,南明区,餐饮美食,舒兴裕丰豆米火锅,海豚广场店,豆米火锅,海豚广场,游客打卡、多人聚餐,中，约2篇（N20/N30）,,,,,1,6a55e5be0000000015025b83,来贵阳一定要吃一次老牌豆米火锅,https://www.xiaohongshu.com/explore/6a55e5be0000000015025b83?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,舒兴裕丰豆米火锅｜海豚广场店｜餐饮美食｜豆米火锅｜南明区｜海豚广场｜游客打卡、多人聚餐｜中，约2篇（N20/N30）
POICAND-8F2FB3A2B6F95BC5,GYTRAVEL-S4-F017,1,20260914_贵阳特色热门美食体验_六区一市,南明区,餐饮美食,花园烧烤,下护国路店,深夜烧烤,下护国路 ABC 栋负二层,深夜烧烤,中（N3 提及，N43 逛甲秀楼后夜宵）,,,,,1,6aa5740d000000002502fb11,J人总结😋吃过的贵阳好饭（合集）,https://www.xiaohongshu.com/explore/6aa5740d000000002502fb11?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,花园烧烤｜下护国路店｜餐饮美食｜深夜烧烤｜南明区｜下护国路 ABC 栋负二层｜深夜烧烤｜中（N3 提及，N43 逛甲秀楼后夜宵）
POICAND-2EE463D1D07C08FC,GYTRAVEL-S4-F005,1,20260914_贵阳特色热门美食体验_六区一市,南明区,餐饮美食,花溪王记牛肉粉（都司路店）,花溪王记牛肉粉,牛肉粉馆,都司路（喷水池附近）,游客打卡、原汤、排队、加糊辣椒,中,,,,,1,6a9ce75d000000002a02eb21,听劝！贵阳本地人私藏美食，拒绝网红坑,https://www.xiaohongshu.com/explore/6a9ce75d000000002a02eb21?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,花溪王记牛肉粉（都司路店）｜花溪王记牛肉粉｜餐饮美食｜牛肉粉馆｜南明区｜都司路（喷水池附近）｜游客打卡、原汤、排队、加糊辣椒｜中
POICAND-5190ECECB2E30F5E,GYTRAVEL-S4-F011,1,20260914_贵阳特色热门美食体验_六区一市,南明区,餐饮美食,范家香酥鸭（青云市集店）,范家香酥鸭,香酥鸭,青云市集内,游客尝贵阳香酥鸭,弱（N21）,,,,,0,,,,通过候选,待Google阶段消歧,待审核,,未在本题完整来源帖中直接命中名称；不得进入正式表，需人工找证据或补采。,范家香酥鸭（青云市集店）｜范家香酥鸭｜餐饮美食｜香酥鸭｜南明区｜青云市集内｜游客尝贵阳香酥鸭｜弱（N21）
POICAND-F3C17C55E1907E1A,GYTRAVEL-S4-F011,1,20260914_贵阳特色热门美食体验_六区一市,南明区,餐饮美食,董签翻清水烫（汇金府店）,董签翻清水烫,酸辣烫/清水烫,汇金府小区门口,游客吃酸辣烫,弱（N41）,,,,,0,,,,通过候选,待Google阶段消歧,待审核,,未在本题完整来源帖中直接命中名称；不得进入正式表，需人工找证据或补采。,董签翻清水烫（汇金府店）｜董签翻清水烫｜餐饮美食｜酸辣烫/清水烫｜南明区｜汇金府小区门口｜游客吃酸辣烫｜弱（N41）
POICAND-6A87EB4D65F83C4F,GYTRAVEL-S4-F011,1,20260914_贵阳特色热门美食体验_六区一市,南明区,餐饮美食,蒋家肠旺面（青云市集店）,蒋家肠旺面,肠旺面,青云市集入口,游客吃肠旺面,弱（N21）,,,,,0,,,,通过候选,待Google阶段消歧,待审核,,未在本题完整来源帖中直接命中名称；不得进入正式表，需人工找证据或补采。,蒋家肠旺面（青云市集店）｜蒋家肠旺面｜餐饮美食｜肠旺面｜南明区｜青云市集入口｜游客吃肠旺面｜弱（N21）
POICAND-E65F054EDE86EC13,GYTRAVEL-S4-F011,1,20260914_贵阳特色热门美食体验_六区一市,南明区,餐饮美食,虾煌烙锅（青云市集店）,虾煌烙锅,烙锅,青云市集内,游客体验鸡汤生蚝烙锅,中（N23、N43）,,,,,1,6a954b61000000002503bb0f,青云市集觅食｜感受贵阳本地烙锅风味🍦,https://www.xiaohongshu.com/explore/6a954b61000000002503bb0f?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,虾煌烙锅（青云市集店）｜虾煌烙锅｜餐饮美食｜烙锅｜南明区｜青云市集内｜游客体验鸡汤生蚝烙锅｜中（N23、N43）
POICAND-5627B931A856B191,GYTRAVEL-S4-F004,1,20260914_贵阳特色热门美食体验_六区一市,南明区,餐饮美食,西江传说（海豚广场店）,西江传说,贵州酸汤鱼／苗侗风情餐厅,花果园海豚广场（海豚造型内）,游客一站式吃贵州特色、看白宫双子塔、民族歌舞表演,中（N39、N82 真实游客体验；开业时间未确认）,,,,,2,"6a9fccad00000000280297c3
6aa50c77000000002b0019e4","边吃酸汤鱼边看白宫双子塔绝了！‼️
来贵阳第一顿就冲进海豚嘴里吃酸汤鱼🦈
导航
谁懂！花果园酸汤鱼白宫双子塔民族表演‼️

海豚广场那只“海豚”的嘴里，藏着一","https://www.xiaohongshu.com/explore/6a9fccad00000000280297c3?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6aa50c77000000002b0019e4?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,西江传说（海豚广场店）｜西江传说｜餐饮美食｜贵州酸汤鱼／苗侗风情餐厅｜南明区｜花果园海豚广场（海豚造型内）｜游客一站式吃贵州特色、看白宫双子塔、民族歌舞表演｜中（N39、N82 真实游客体验；开业时间未确认）
POICAND-D8220FA3360BBFCC,GYTRAVEL-S4-F002,1,20260914_贵阳特色热门美食体验_六区一市,南明区,餐饮美食,西江传说（花果园海豚广场店）,未确认,酸汤鱼/酸汤牛肉,花果园海豚广场、白宫双子塔对面,地标打卡+民族歌舞表演,中（N9 游客到店）,,,,,0,,,,通过候选,待Google阶段消歧,待审核,,未在本题完整来源帖中直接命中名称；不得进入正式表，需人工找证据或补采。,西江传说（花果园海豚广场店）｜未确认｜餐饮美食｜酸汤鱼/酸汤牛肉｜南明区｜花果园海豚广场、白宫双子塔对面｜地标打卡+民族歌舞表演｜中（N9 游客到店）
POICAND-54732168C015BD53,GYTRAVEL-S4-F008,1,20260914_贵阳特色热门美食体验_六区一市,南明区,餐饮美食,西江传说酸汤鱼村（海豚广场店）,西江传说酸汤鱼村,民族风味·酸汤鱼,花果园海豚广场，近贵阳白宫,游客吃酸汤鱼、看白宫夜景,强（N4/N16等游客）,,,,,1,6a6ebd820000000029030311,⭐️推荐贵阳朋友招待的餐厅,https://www.xiaohongshu.com/explore/6a6ebd820000000029030311?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,西江传说酸汤鱼村（海豚广场店）｜西江传说酸汤鱼村｜餐饮美食｜民族风味·酸汤鱼｜南明区｜花果园海豚广场，近贵阳白宫｜游客吃酸汤鱼、看白宫夜景｜强（N4/N16等游客）
POICAND-7A977DB8DA527025,GYTRAVEL-S4-F015,1,20260914_贵阳特色热门美食体验_六区一市,南明区,餐饮美食,西江传说酸汤鱼（海豚广场店）,Xi Jiang Chuan Shuo,酸汤鱼/黔菜,花果园海豚广场（海豚嘴造型）,游客边吃酸汤鱼边看白宫夜景、民族表演,强（N1/N5/N6/N7/N13）,,,,,0,,,,通过候选,待Google阶段消歧,待审核,,未在本题完整来源帖中直接命中名称；不得进入正式表，需人工找证据或补采。,西江传说酸汤鱼（海豚广场店）｜Xi Jiang Chuan Shuo｜餐饮美食｜酸汤鱼/黔菜｜南明区｜花果园海豚广场（海豚嘴造型）｜游客边吃酸汤鱼边看白宫夜景、民族表演｜强（N1/N5/N6/N7/N13）
POICAND-3ED9B5C7C52B54AF,GYTRAVEL-S4-F006,1,20260914_贵阳特色热门美食体验_六区一市,南明区,餐饮美食,许吉利贵州辣子鸡,甲秀楼店,辣子鸡,甲秀楼附近居民楼档口,游客路过打包、无堂食,弱，约1篇（N51）,,,,,4,"6704c2bd000000002c014aba
6a5e0033000000000c014488
6a6d0038000000000c033c00
6a7bed6000000000330097d4","请一定要吃完这几家再离开贵阳😭
逛吃贵阳不迷茫→2026必吃美食榜单上新
甲秀楼边我会打包辣子鸡
2026贵阳必吃榜｜完整38家
一、火锅/豆米/酸汤/虾酸（14家）
1. 黔渔","https://www.xiaohongshu.com/explore/6704c2bd000000002c014aba?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a5e0033000000000c014488?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a6d0038000000000c033c00?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a7bed6000000000330097d4?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,许吉利贵州辣子鸡｜甲秀楼店｜餐饮美食｜辣子鸡｜南明区｜甲秀楼附近居民楼档口｜游客路过打包、无堂食｜弱，约1篇（N51）
POICAND-091907CE68AAF4E0,GYTRAVEL-S4-F006,1,20260914_贵阳特色热门美食体验_六区一市,南明区,餐饮美食,豆壹豆米火锅,花果园店,豆米火锅,花果园,游客偶然发现、性价比高,弱，约1篇（N22）,,,,,3,"6a827cbe0000000033019d24
6aa3b8b5000000000f03a800
6aa54283000000001203f83a","贵阳美食推荐！图片放不下，胃也塞不下！
贵阳烙锅推荐｜地铁1号线直达的舌榻烙锅王，4家分店3家近地铁
贵阳你好吃😋","https://www.xiaohongshu.com/explore/6a827cbe0000000033019d24?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6aa3b8b5000000000f03a800?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6aa54283000000001203f83a?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,豆壹豆米火锅｜花果园店｜餐饮美食｜豆米火锅｜南明区｜花果园｜游客偶然发现、性价比高｜弱，约1篇（N22）
POICAND-4A6B0E91CB6DE870,GYTRAVEL-S4-F015,1,20260914_贵阳特色热门美食体验_六区一市,南明区,餐饮美食,豆壹豆米火锅（花果园店）,Dou Yi,豆米火锅,花果园,游客吃青椒豆米火锅、自助水果蔬菜,弱（N58）,,,,,0,,,,通过候选,待Google阶段消歧,待审核,,未在本题完整来源帖中直接命中名称；不得进入正式表，需人工找证据或补采。,豆壹豆米火锅（花果园店）｜Dou Yi｜餐饮美食｜豆米火锅｜南明区｜花果园｜游客吃青椒豆米火锅、自助水果蔬菜｜弱（N58）
POICAND-41126FFC24DA3343,GYTRAVEL-S4-F007,1,20260914_贵阳特色热门美食体验_六区一市,南明区,餐饮美食,贵卷卷·告白工坊（花果园海豚广场店）,未确认,丝娃娃自助,花果园海豚广场内,游客打卡丝娃娃自助、约会氛围,中（N1）,,,,,1,6a11c82b0000000038037437,"贵阳花果园！这家丝娃娃我能连吃三天😭

📍贵卷卷·告白工坊（花果园海豚广场",https://www.xiaohongshu.com/explore/6a11c82b0000000038037437?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,贵卷卷·告白工坊（花果园海豚广场店）｜未确认｜餐饮美食｜丝娃娃自助｜南明区｜花果园海豚广场内｜游客打卡丝娃娃自助、约会氛围｜中（N1）
