行政区,POI业务类型,POI名称,POI泰文名称,POI细分类型,地理位置描述,名称直接命中帖子数（非热度）,证据样例标题,证据样例URL,重要口径
春蓬府,景点观光,Saphli Beach,Saphli Beach,海滩,秘境度假村附近,1,春蓬一日躺平游记,https://www.xiaohongshu.com/explore/69885dbc0000000028008846?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,景点观光,Suspension Bridge - Deer,Suspension Bridge - Deer สะพานชมกวาง,麋鹿公园,市区附近,2,"🇹🇭春蓬｜三天三夜吃喝住行全攻略
泰南春蓬","https://www.xiaohongshu.com/explore/69a82d160000000022023db8?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a7d3913000000003300bca7?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,景点观光,Tham Than Nam Lot,Tham Than Nam Lot,天门山/洞穴,距曼谷6小时车程,1,泰国版天门山｜云海仙境在春蓬,https://www.xiaohongshu.com/explore/690ac3a00000000005038ccb?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,景点观光,南园岛,Nang Yuan Island,海岛海滩与水上,涛岛附近,2,"🇹🇭被欧美人占领的宝藏小岛🏝️涛岛怎么玩
从曼谷苏万那普机场坐火车到涛岛的行程","https://www.xiaohongshu.com/explore/6a81773b00000000330371f7?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6664eaef0000000006006e08?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,交通服务,涛岛码头,Koh Tao Pier,码头与渡轮,涛岛,2,"【泰国春蓬至龟岛出行全攻略】深度解析，避免
我终于知道为什么涛岛的中国人那么少了","https://www.xiaohongshu.com/explore/66bcc3b80000000005021ecc?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/66a5c3870000000009016513?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,康养SPA,วันสุข นวดเพื่อสุขภาพ สาขา1,วันสุข นวดเพื่อสุขภาพ สาขา1,按摩店,市区,1,🇹🇭春蓬｜三天三夜吃喝住行全攻略,https://www.xiaohongshu.com/explore/69a82d160000000022023db8?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,住宿酒店,蓝坦海滩民宿,แหลมแท่นโฮมบีช รีสอร์ท,海湾民宿,"Ao Bo Mao Bay,距市中心33km",1,泰国春蓬自驾〡小众海边高性价比民宿,https://www.xiaohongshu.com/explore/6a915691000000002503d06b?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,住宿酒店,秘境度假村,Clean Wave Resort Chumphon,海边秘境度假村,"Saphli, Pathio District",1,春蓬秘境渡假村｜住进海边的森林小屋，享,https://www.xiaohongshu.com/explore/67b2d11b000000001800bc88?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,住宿酒店,娜娜海滩度假村,Nana Beach Resort,海滩度假村,"离码头40分钟车程,离市中心20分钟",1,春蓬🌴🌊,https://www.xiaohongshu.com/explore/67d94b50000000001b03e2e6?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,住宿酒店,诺沃春蓬海滩度假村,The Nouveau Chumphon Beach Resort & Golf,海滩度假村,山顶360度海景,1,🌴 优惠速递！今年7月，来泰国春蓬府 (Chumphon) 享受超值度假吧 ☀,https://www.xiaohongshu.com/explore/6a3288ff000000000e031400?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,住宿酒店,莎莎旅馆,Salsa Hostel,青旅/旅馆,市区,2,"穷游第16天泰国春蓬
🇹🇭小众旅行地➡️春蓬，榴莲爱好者速来","https://www.xiaohongshu.com/explore/66b7641c00000000090150d9?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/683b202d000000002102cc1b?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,住宿酒店,树屋酒店,Baan Ouadchum Treehouse,树屋民宿,"海边,距市中心41km",2,"春蓬自驾〡海边树屋登高远眺海湾，好吃好看
泰国春蓬自驾〡小众海边高性价比民宿","https://www.xiaohongshu.com/explore/6a9195e7000000002003cabc?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a915691000000002503d06b?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,住宿酒店,雨林别墅,Villa Varich,雨林度假村,"邦马克村,丛林河畔",2,"泰国南部自驾之旅2.12-21第九章 春蓬雨林
泰国小众地春蓬🇹🇭千字旅游攻略真心大放送","https://www.xiaohongshu.com/explore/69c25618000000001a02b0ab?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/65df30730000000003036527?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
春蓬府,住宿酒店,Cleanwave Resort,Cleanwave Resort Chumphon,度假村,通瓦兰沙滩旁,2,"🇹🇭春蓬｜三天三夜吃喝住行全攻略
春蓬秘境渡假村｜住进海边的森林小屋，享","https://www.xiaohongshu.com/explore/69a82d160000000022023db8?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/67b2d11b000000001800bc88?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
大城府,餐饮美食,大门凤火锅鸡,大门凤火锅鸡,火锅与烧烤,滨河街旁边,1,大城美食推荐（大门凤火锅鸡）,https://www.xiaohongshu.com/explore/67cc4b08000000002900d0dc?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
大城府,餐饮美食,陶宝砂锅,陶宝砂锅,餐厅与本地美食,府东西边,1,大城美食｜冬天就要吃些热乎的,https://www.xiaohongshu.com/explore/67190d5d000000001b011264?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
大城府,餐饮美食,囍聯鸿,囍聯鸿,餐厅,王府花园对面,1,大城美食：吃过很多次的囍聯鸿，我有话说,https://www.xiaohongshu.com/explore/69d470350000000021012cec?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
大城府,餐饮美食,For Filter Coffee Roaster,For Filter Coffee Roaster,咖啡馆,河边,1,For Filter Coffee Roaster,https://www.xiaohongshu.com/explore/6975b189000000000a029d7b?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
大城府,餐饮美食,FOR YOU CAFE,FOR YOU CAFE,亲子咖啡馆兼餐厅,火车站河对面,1,Ayutthaya大城！孩子很爱的手工冰淇淋餐厅,https://www.xiaohongshu.com/explore/6790baf500000000170393f0?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
大城府,餐饮美食,Himawari Cafe,Himawari Cafe,咖啡馆,古城内,1,大城府 Himawari Cafe,https://www.xiaohongshu.com/explore/69edf6f000000000350279fe?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
大城府,餐饮美食,Lung Lek Boat Noodle,Lung Lek Boat Noodle,面食与小吃,古城内,1,曼谷往返大城一日游,https://www.xiaohongshu.com/explore/6a80750b0000000005033cd0?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
大城府,餐饮美食,Rak Na Ayutthaya,Rak Na Ayutthaya รักษ์นา อยุธยา,咖啡馆,Ban Pom,1,不去可惜的大城府稻田咖啡馆,https://www.xiaohongshu.com/explore/67acb150000000002901d2ce?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
大城府,餐饮美食,Sun's Son cafe x Bistro,Sun's Son Café x Bistro,咖啡馆,河边小巷,1,大城府-探店笔记,https://www.xiaohongshu.com/explore/6a379e41000000000d00bc00?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
大城府,餐饮美食,The Artisans Ayutthaya,The Artisans Ayutthaya,餐厅与本地美食,河边,1,曼谷大城府，让你惊艳尖叫餐厅,https://www.xiaohongshu.com/explore/67dac6fa000000001d00403a?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
大城府,餐饮美食,The Summer House,The Summer House,咖啡馆,南部,1,大城🇹🇭｜Sea小海同款咖啡厅,https://www.xiaohongshu.com/explore/6a328cb8000000002103fc4d?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
大城府,购物商业,Ong Gaan Tolasap Night Market,Ong Gaan Tolasap Night Market,夜市,玛哈泰寺对面,2,"第2次到大城府   我的感受是
大城夜游夜市 | 曼谷出发超全攻略","https://www.xiaohongshu.com/explore/66e39aa500000000120119b3?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/667efed7000000001c036aba?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
大城府,交通服务,大城府火车站,Ayutthaya Railway Station,火车站,城区中心,8,"泰国🇹🇭大城府民宿推荐-罗望子宾馆
大城府两日游，民宿推荐
202508 泰国大城府必经码头 美味烫嘴早点摊
曼谷大城府一日游极简攻略
#游玩攻略[话题]#
1、游玩交通
曼谷｜坐火车从曼谷去大城府一日游
第一步：出","https://www.xiaohongshu.com/explore/69f7262a000000003502687f?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/68d16947000000000e021ae7?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/68a08a6d000000001d00f02b?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/66c0bea2000000000503b577?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a8529280000000028004615?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
大城府,交通服务,Ayutthaya Train Station Pier,ท่าเทียบเรือสถานีรถไฟอยุธยา,码头,火车站对面小巷,4,"泰国🇹🇭大城府民宿推荐-罗望子宾馆
202508 泰国大城府必经码头 美味烫嘴早点摊
曼谷大城府一日游极简攻略
#游玩攻略[话题]#
1、游玩交通
曼谷｜坐火车从曼谷去大城府一日游
第一步：出","https://www.xiaohongshu.com/explore/69f7262a000000003502687f?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/68a08a6d000000001d00f02b?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/66c0bea2000000000503b577?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a8529280000000028004615?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
大城府,交通服务,Chao Phrom Market Pier,Chao Phrom Market Pier,码头,河对岸,1,曼谷大城府一日游极简攻略,https://www.xiaohongshu.com/explore/66c0bea2000000000503b577?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
大城府,交通服务,Minibus Station,Minibus Station Chatuchak,汽车站,曼谷Mo Chit附近,2,"从曼谷到大城 正确的打开方式
大城回曼谷必看！一张地图看完立省200🐷","https://www.xiaohongshu.com/explore/6a76b9f500000000260349d3?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/697e237b000000000c0368a9?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
大城府,交通服务,December house租车行,December house,租车与自驾服务,河对岸,1,推荐阿育陀耶的一家租车行,https://www.xiaohongshu.com/explore/695f35e0000000001a02966c?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
大城府,餐饮美食,Pastry Architect,Pastry Architect,甜品与烘焙,古城内,1,​🍰Pastry Architect：大城府必去的法式,https://www.xiaohongshu.com/explore/69889a77000000001d0271d8?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
大城府,住宿酒店,Plus hostel ayutthaya,Plus hostel ayutthaya,青年旅舍,中心城区北面,1,泰国青旅小记（3）大城ayutthaya,https://www.xiaohongshu.com/explore/68726168000000002201f04e?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
